Code,Name,Close,Location,Industry,List_date,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231,
000516.SZ, 国际医学,8.22,陕西,医药生物,1993-08-09,-0.37,0.02,-0.21,1.11,0.1,0.1,0.32,0.49,0.17,0.16,0.18,0.21,0.25,0.4,0.53,0,0,-0.186666667,0.326666667,2.3399,-,0,10000,0,-1.571428571,0.666841777,1.184349658,3.51297064,33934076789,0,0,0,1,0,1,0,0,12.57
000517.SZ, 荣安地产,3.59,浙江,房地产,1993-08-06,0.3412,0.5473,0.5932,0.1911,0.1702,0.0468,0.0324,0.2828,0.4283,0.3998,0,0.2323,0.8252,-0.29,0.11,0,1,0.4939,0.247833333,2.8688,是,1,7.26867787,46.89449479,0.992871553,1.341818975,0.209488717,1.251394311,8978661408,0,1,0,1,1,1,1,1,2.9
000518.SZ, 四环生物,3.12,江苏,医药生物,1993-09-08,-0.0338,0.0265,0.0139,-0.0286,0.0071,0.0043,-0.0723,0.0058,-0.0687,0.0098,-0.0058,0.0074,0.0227,-0.1359,-0.17,0,0,0.0022,-0.045066667,0.5886,-,0,1418.181818,0,-1.048816568,5.130532389,-73.19576696,5.300713558,4056451515,0,0,1,1,0,1,0,0,5.12
000519.SZ, 中兵红箭,23.75,湖南,国防军工,1993-10-08,0.3485,0.1972,0.183,0.247,0.0857,0.11,0.2406,0.54,0.62,0.0298,-0.0579,0.06,0.02,-0.14,0.05,0,1,0.2429,0.466866667,6.4708,是,1,97.77686291,0,-0.479722976,2.141126633,-1.979746721,3.670334425,15025711416,0,0,1,1,0,1,0,0,10.02
000520.SZ, 长航凤凰,3.27,湖北,交通运输,1993-10-25,0.095,0.0104,0.0318,0.0605,0.0502,0.0096,0.1211,4.2559,-6.691,-2.7859,-1.3085,0.0164,-0.6073,0.1096,0.5485,0,0,0.045733333,-0.771333333,0.5121,-,0,71.50145773,0,-1.059291271,1.241317862,-45.92425882,6.385471588,3269029560,0,0,0,1,0,1,0,0,3.4
000521.SZ, 长虹美菱,3.99,安徽,家用电器,1993-10-18,0.0497,-0.0819,0.054,0.037,0.0311,0.2717,0.0347,0.3856,0.3589,0.2517,0.1675,0.7878,0.7282,0.0621,0.0427,0,0,0.007266667,0.259733333,4.6308,是,1,549.0825688,0,-0.972022587,1.106620461,6.554546083,0.861622182,4000809884,0,0,0,1,1,1,1,0,6.06
000522.SZ, 白云山A,0,广东,-,1993-11-08,0,0,0,0,0,0,0,0,0,0.744,0.5566,0.4365,0.2298,0.1629,0.3081,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,10914879343,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000523.SZ, *ST浪奇,3.43,广东,化工,1993-11-08,0.91,-7.14,0.1,0.05,0.08,0.08,0.07,0.099,0.072,0.052,0.056,0.087,0.055,0.03,0.06,0,0,-2.043333333,0.080333333,0.645,-,0,10000,0,-26.43568465,1.774407877,-1.792750585,5.317829457,1606484800,0,0,0,1,0,1,0,0,4.08
000524.SZ, 岭南控股,9.9,广东,休闲服务,1993-11-18,-0.19,-0.36,0.39,0.31,0.28,0.11,0.15,0.13,0.13,0.11,0.08,0.025,-0.19,0.02,0.1,0,0,-0.053333333,0.136666667,3.3193,-,0,10000,0,-1.390243902,2.085011338,-1.112080331,2.982556563,4932735274,0,0,1,1,0,1,0,0,7.91
000525.SZ, ST红太阳,11.61,江苏,化工,1993-10-28,-6.4468,-0.265,0.0462,1.096,1.201,0.222,0.359,0.842,0.733,0.572,0.204,-0.042,0.0129,0.0391,0.0674,0,0,-2.221866667,0.644666667,0.9538,-,0,10000,0,-4.446535677,0.608608937,-0.172113116,12.17236318,2537977455,0,0,0,1,0,1,0,0,6.05
000526.SZ, 学大教育,15.69,福建,传媒,1993-11-01,-4.695,0.4542,0.1441,0.1346,0.2535,-1.0259,-0.141,0.0204,-0.0694,0.0382,0.0463,0.0731,0.0108,-0.1232,0.0301,0,0,-1.365566667,-0.063333333,3.6235,-,0,10000,0,20.56157895,0.422449385,-0.922416784,4.330067614,3966248039,0,0,0,1,0,1,0,0,52.39
000527.SZ, 美的电器,0,广东,-,1993-11-12,0,0,0,0,0,0,0,0,0,1.03,1.11,1,0.97,0.55,0.95,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,47448554053,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000528.SZ, 柳    工,6.36,广西,机械设备,1993-11-18,0.51,0.9,0.69,0.5402,0.287,0.0438,0.0189,0.1764,0.2979,0.25,1.17,2.37,1.35,0.64,1.2,0,1,0.7,0.1644,10.4256,是,1,9.085714286,0,3.257907543,1.516066773,1.773439488,0.610036832,14059045548,0,1,0,1,1,1,1,1,7.36
000529.SZ, 广弘控股,7.08,广东,传媒,1993-11-18,0.57,0.52,0.42,0.29,0.27,0.18,0.13,0.26,0.14,0.11,0.12,0.1,0.1,0.85,0.0123,0,1,0.503333333,0.176666667,3.9655,是,1,14.06622517,0,1.849056604,2.16540807,-1.143488532,1.785399067,3438525044,0,1,1,1,0,1,0,0,6.78
000530.SZ, 冰山冷热,4,辽宁,机械设备,1993-12-08,-0.319,0.025,0.106,0.13,0.23,0.31,0.36,0.33,0.44,0.33,0.23,0.29,0.22,0.36,0.37,0,0,-0.062666667,0.376666667,3.5612,是,1,10000,0,-1.166371681,1.250068905,3.538166494,1.123216893,3195775402,0,0,0,1,1,1,1,0,4.86
000531.SZ, 穗恒运Ａ,8.68,广东,公用事业,1994-01-06,0.2342,1.1385,0.5998,0.1196,0.2689,0.8371,0.657,0.9421,1.0157,0.8568,0.2225,0.5076,0.9475,-0.2,0.04,0,1,0.6575,0.8716,7.4926,是,1,13.20152091,0,-0.245640202,0.789478781,0.786890028,1.158476363,5686187406,0,1,0,1,1,1,1,1,9.6
000532.SZ, 华金资本,11.36,广东,电子,1994-01-03,0.5598,0.4728,0.2055,0.1586,0.1401,0.1185,0.1097,0.0916,0.1532,0.12,0.08,0.07,0.12,-0.0894,0.1393,0,1,0.4127,0.118166667,3.3963,是,1,27.52604798,0,2.492524683,0.73295823,1.254189542,3.344816418,3760767989,0,0,0,1,0,1,0,0,11.72
000533.SZ, 顺钠股份,3.38,广东,电气设备,1994-01-03,-0.018,0.124,0.004,-1.4,0.06,0.33,0.18,0.18,0.26,0.1071,0.1,0.19,0.34,0.11,0.2242,0,0,0.036666667,0.206666667,0.9877,-,0,92.18181818,0,-0.822580645,1.339873433,1.544950437,3.422091728,2120805120,0,0,0,1,0,1,0,0,3.04
000534.SZ, 万泽股份,12.14,广东,医药生物,1994-01-10,0.1896,0.156,0.1437,0.12,0.18,0.15,0.09,0.1,0.31,0.27,0.05,0.05,0.06,0.0754,0.5652,0,1,0.1631,0.166666667,2.1609,是,1,74.43286327,0,-0.0214,1.144482757,4.779219209,5.618029525,6617656594,0,0,0,1,0,1,0,0,13.68
000535.SZ, *ST猴王,0,辽宁,-,1993-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,151361611,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000536.SZ, *ST华映,1.92,福建,电子,1993-11-26,-0.0809,0.221,-0.9353,-1.7955,0.0741,0.3892,0.195,0.3205,0.4436,0.3941,0.495,0.5091,0.0563,0.05,0.16,0,0,-0.265066667,0.3197,1.8996,-,0,10000,0,-1.829110625,0.575165223,1.559758587,1.010739103,8298098409,0,0,0,1,1,1,1,0,2.92
000537.SZ, 广宇发展,12.15,天津,房地产,1993-12-10,-0.73,1.19,1.69,1.34,1.29,0.67,0.28,0.55,0.7,0.55,0.55,0.21,0.16,-0.076,0.091,0,0,0.716666667,0.51,7.2661,是,1,16.95348837,0,0.405228758,1.215324834,0.215369011,1.672148746,10132112717,0,0,0,1,0,1,0,0,6.27
000538.SZ, 云南白药,56.26,云南,医药生物,1993-12-15,2.18,4.31,3.28,3.18,3.02,2.8,2.66,2.41,3.34,2.28,1.74,1.33,1.13,0.96,0.7,0,1,3.256666667,2.803333333,29.801,是,1,17.27533265,73.22047835,0.161712247,3.577825647,-3.020792657,1.89E+00,1.30295E+11,1,0,1,1,0,1,0,0,113.6
000539.SZ, 粤电力Ａ,4.51,广东,公用事业,1993-11-26,-0.6,0.33,0.22,0.09,0.14,0.18,0.62,0.69,0.71,0.43,0.13,0.28,0.44,0.01,0.25,0,0,-0.016666667,0.673333333,4.416,-,0,10000,0,-1.024752475,0.606067532,0.32927031,1.021286232,19636062108,0,0,0,1,1,1,1,0,3.88
000540.SZ, 中天金融,1.75,贵州,房地产,1994-02-02,-0.92,0.082,0.1587,0.2098,0.4452,0.6308,0.6064,1.2197,0.8441,0.3429,0.4106,0.6073,0.8066,0.5712,0.3136,0,0,-0.226433333,0.890066667,1.6975,-,0,10000,0,-1.254400419,1.062671516,0.04841723,1.030927835,19754818195,0,0,0,1,1,1,1,0,3.15
000541.SZ, 佛山照明,5.04,广东,电子,1993-11-23,0.1836,0.2265,0.2152,0.2699,0.5819,0.8429,0.042,0.27,0.26,0.41,0.3,0.27,0.2168,0.32,0.91,0,1,0.208433333,0.190666667,4.1452,是,1,24.18039341,0,0.093181818,1.558305897,-24.33479024,1.215864132,8256142309,0,0,0,1,1,1,1,0,6.2
000542.SZ, TCL通讯,0,广东,-,1993-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,5142894592,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000543.SZ, 皖能电力,4.06,安徽,公用事业,1993-12-20,-0.59,0.45,0.39,0.31,0.07,0.5,0.65,0.88,1.11,0.367,0.02,0.28,0.15,0.052,0.08,0,0,0.083333333,0.88,5.4929,-,0,48.72,0,-0.90530303,0.511458324,0.607322901,0.739135976,8795429724,0,0,0,1,1,1,1,0,4.18
000544.SZ, 中原环保,5.97,河南,公用事业,1993-12-08,0.52,0.51,0.48,0.43,0.5,0.5,0.38,0.25,0.22,0.38,0.3,0.2737,0.2179,0.2409,0.1972,0,1,0.503333333,0.283333333,6.6858,是,1,11.86092715,47.90373336,0.776470588,0.677419904,0.468827423,0.89293727,6384183396,0,1,0,1,1,1,1,1,7.01
000545.SZ, 金浦钛业,3.84,吉林,化工,1993-12-15,0.1087,-0.2536,0.0274,0.103,0.17,0.12,0.13,0.13,0.36,0.02,-0.0351,-0.3,-0.1,0.02,0.12,0,0,-0.039166667,0.206666667,1.9446,-,0,10000,0,-1.189516129,1.430640539,7.625729354,1.974699167,3641414124,0,0,0,1,0,1,0,0,3.48
000546.SZ, 金圆股份,14.25,吉林,建筑材料,1993-12-15,0.12,0.66,0.7,0.5245,0.5532,0.5133,0.4415,0.3012,0.1216,0.0295,0.1159,0.0132,0.1093,-0.123,0.0621,0,1,0.493333333,0.2881,6.5486,是,1,28.88513514,0,0.712368391,1.091736926,1.50643938,2.176037626,4923899888,0,0,0,1,0,1,0,0,7.52
000547.SZ, 航天发展,10.9,福建,国防军工,1993-11-30,0.4,0.5,0.42,0.31,0.19,0.17,0.23,0.23,0.17,0.14,0.19,0.1,0.28,0.12,0.07,0,1,0.44,0.21,5.6243,是,1,24.77272727,0,1.095238095,1.892373389,10.50957502,1.938018953,27211896900,0,0,0,1,0,1,0,0,27.5
000548.SZ, 湖南投资,5.11,湖南,交通运输,1993-12-20,0.1,0.17,0.11,0.08,0.26,0.12,0.04,0.04,0.02,0.06,0.11,0.17,0.21,0.074,0.39,0,1,0.126666667,0.033333333,3.6774,是,1,40.34210526,0,2.8,4.505275013,5.760102113,1.389568717,1951933821,0,0,1,1,1,1,1,0,4.05
000549.SZ, S湘火炬,0,湖南,-,1993-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,8332950384,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000550.SZ, 江铃汽车,15.65,江西,汽车,1993-12-01,0.67,0.64,0.17,0.11,0.8,1.53,2.57,2.44,1.97,1.76,2.17,1.98,1.22,0.91,0.88,0,1,0.493333333,2.326666667,9.9112,是,1,31.72297297,0,-0.787965616,0.9861218,-1.680448917,1.579021713,20812089540,0,0,0,1,0,1,0,0,20.64
000551.SZ, 创元科技,8.26,江苏,机械设备,1994-01-06,0.27,0.29,0.28,0.22,0.17,0.12,0.06,0.08,0.1,0.01,0.14,0.26,0.36,0.2,0.27,0,1,0.28,0.08,4.9618,-,0,29.5,0,2.5,1.407209554,5.615997544,1.664718449,3400683443,0,0,0,1,0,1,0,0,8.17
000552.SZ, 靖远煤电,4.38,甘肃,采掘,1994-01-06,0.2371,0.1946,0.2294,0.2505,0.2415,0.0969,0.1623,0.4618,0.596,1.2446,0.4,0.32,0.3,0.51,0.25,0,1,0.220366667,0.4067,3.4559,是,1,19.8759643,47.13802809,-0.458159167,3.136103195,-2.810723591,1.267397784,7135349676,0,0,1,1,1,1,1,0,3.21
000553.SZ, 安道麦A,11.26,湖北,化工,1993-12-03,0,0,0,0,0.6601,-0.1254,0.2388,0.828,0.5402,0.1747,0.089,0.0401,0.0325,0.291,0.05,0,0,0,0.535666667,9.0458,是,1,10000,0,-1,1.973168601,1.040861485,1.244776581,21331503848,0,0,0,1,1,1,1,0,7.82
000554.SZ, 泰山石油,5.84,山东,化工,1993-12-15,0.0171,0.0152,0.0123,0.0039,0.006,0.009,0.0078,0.0141,0.0253,0.0492,0.0192,0.015,0.0173,0.3,0.15,0,1,0.014866667,0.015733333,1.9158,-,0,392.8251121,0,-0.055084746,1.059635757,4.347229924,3.048334899,2298192070,0,0,0,1,0,1,0,0,4.41
000555.SZ, 神州信息,10.73,广东,计算机,1994-04-08,0.386,0.4906,0.389,0.0437,0.3141,0.2637,0.382,0.6482,0.8,-0.092,0.007,0.04,-0.088,0.002,0.04,0,1,0.421866667,0.610066667,6.036,是,1,25.43457649,0,-0.308490875,1.532774442,3.096369042,1.777667329,13883132850,0,0,0,1,0,1,0,0,15.5
000556.SZ, PT南洋,0,海南,-,1994-05-25,0,0,0,0,0,0,0,0.0052,0.0026,0.0075,0.0061,0.0297,0.0018,-0.01,-0.01,0,0,0,0.0026,0,-,0,10000,0,-1,0,0,#DIV/0!,373077192,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000557.SZ, 西部创业,4.23,宁夏,交通运输,1994-06-17,0.1547,0.1177,0.03,0.1,0.06,0.006,-0.0254,0.0017,0.005,0.533,-0.336,-0.133,0.269,-0.392,0.03,0,0,0.1008,-0.006233333,3.6868,-,0,41.96428571,0,-17.17112299,5.155717643,-4.538119102,1.147336444,5366819025,0,0,1,1,1,1,1,0,3.93
000558.SZ, 莱茵体育,2.86,浙江,房地产,1994-05-09,-0.07,-0.06,0.02,-0.05,0.0221,0.03,-0.42,0.06,0.11,0.0998,0.1,0.4561,0.35,0.282,0.4547,0,0,-0.036666667,-0.083333333,0.8715,-,0,10000,0,-0.56,0.729500922,2.072548148,3.281698221,3674288255,0,0,0,1,0,1,0,0,2.78
000559.SZ, 万向钱潮,5.67,浙江,汽车,1994-01-10,0.21,0.15,0.19,0.262,0.32,0.363,0.34,0.37,0.333,0.211,0.292,0.367,0.259,0.215,0.257,0,1,0.183333333,0.347666667,2.5893,是,1,30.92727273,86.62602656,-0.472674976,1.95820722,-4.350815475,2.189781022,16651108374,0,0,0,1,0,1,0,0,5.35
000560.SZ, 我爱我家,2.89,云南,房地产,1994-02-02,0.0531,0.1344,0.3566,0.2714,0.0623,0.0676,0.0333,0.4151,0.4464,0.6285,0.5041,0.2118,0.2929,0.2747,0.5575,0,1,0.181366667,0.298266667,4.4872,是,1,15.93457085,0,-0.391931158,0.831382786,0.412560116,0.644054199,9327783370,0,0,0,1,1,1,1,1,4.06
000561.SZ, 烽火电子,6.79,陕西,国防军工,1994-05-09,0.18,0.16,0.15,0.14,0.12,0.15,0.13,0.06,0.05,0.06,0.19,0.15,-0.09,1.93,-1.03,0,1,0.163333333,0.08,2.8194,-,0,41.57142857,0,1.041666667,1.54339649,19.04750257,2.408313826,3930500087,0,0,0,1,0,1,0,0,7.17
