Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,x1,x2,x3,x4,x5,x6,x7,x8,Price201231
002807.SZ, 江阴银行,3.91,江苏,银行,2016-09-02,0.6536,0.5178,0.4355,0.4396,0.4374,0.4574,0.4779,0.5228,0.6567,0.8042,0.8698,0.7784,0.75,0,0.96,0,0,1,0.535633333,0.486033333,6.4066,是,1,7.299769743,24.19279465,0.102050614,0,0,0.61030812,8492725107,0,1,0,0,1,0,0,1,4.28
002808.SZ, 恒久科技,6.11,江苏,电子,2016-08-12,-0.077,-0.608,0.095,0.078,0.181,0.159,0.41,0.469,0.467,0.435,0.384,0.527,0,0,0.41,0.29,0.07,0,-0.196666667,0.346,1.4497,-,0,10000,0,-1.568400771,2.679044465,-5.170583569,4.214665103,1642368000,0,0,1,0,0,0,0,0,8.06
002809.SZ, 红墙股份,11.08,广东,化工,2016-08-23,0.43,0.54,0.7,1.06,0.57,0.67,0.99,1.38,1.35,1,0.75,0.54,0,0,0,0,0,1,0.556666667,1.013333333,7.257,是,1,19.90419162,23.37263723,-0.450657895,3.906609069,16.00308739,1.526801709,2329317952,0,0,1,0,0,0,0,0,10.75
002810.SZ, 山东赫达,18.97,山东,化工,2016-08-26,1.03,0.97,1.33,0.8276,0.6262,0.4847,0.61,0.69,0.77,0.87,0.96,0.65,0,0,0,0,0,1,1.11,0.5949,5.495,是,1,17.09009009,29.03632874,0.865859808,0.828605058,2.807660222,3.452229299,6495973739,0,0,0,0,0,0,0,0,34.4
002811.SZ, 郑中设计,8.79,广东,建筑装饰,2016-09-08,-0.65,0.07,0.1,0.74,0.63,0.6,0.55,0.81,0.83,0.77,0.62,0,0,0,0,0,0,0,-0.16,0.653333333,3.9733,-,0,10000,0,-1.244897959,2.157511725,8.55798439,2.212266881,2391259447,0,0,1,0,0,0,0,0,8.8
002812.SZ, 恩捷股份,95.79,云南,化工,2016-09-14,4.46,1/3/1900,1.34,1.06,1.21,1.16,1.52,1.49,1.27,1.24,1.18,0.95,0,0,0,0,0,1,2.95,1.39,19.8069,是,1,32.47118644,0,1.122302158,1.103824668,1.355640652,4.836193448,9.37E+10,1.00E+00,0,0,0,0,0,0,0,141.78
002813.SZ, 路畅科技,34.83,广东,汽车,2016-10-12,0.0274,0.0437,0.6599,-2.93,0.14,0.2,0.43,0.51,0.98,0.83,1.13,0,0,0,0,0,0,0,0.243666667,0.38,3.2664,-,0,142.9411765,0,-0.35877193,1.973576666,-9.734815807,10.66311536,4179600000,0,0,0,0,0,0,0,0,21.79
002815.SZ, 崇达技术,12.06,广东,电子,2016-10-12,0.73,0.63,0.5,0.63,0.7929,1.0827,1.01,0.84,2.43,1.06,1.21,1.17,0.85,0,0,0,0,1,0.62,0.977566667,5.4691,是,1,19.4516129,49.8149054,-0.365772155,1.677265145,4.626251289,2.205116015,13166533365,0,0,0,0,0,0,0,0,14.44
002816.SZ, 和科达,9.99,广东,机械设备,2016-10-25,-0.8107,0.13,-0.51,-0.68,0.06,0.16,0.38,0.53,0.5172,0.5261,0.6025,0,0,0,0,0,0,0,-0.3969,0.356666667,3.3809,-,0,10000,0,-2.112803738,3.612459235,-3.088231631,2.954834512,999000000,0,0,1,0,0,0,0,0,23.02
002817.SZ, 黄山胶囊,8.91,安徽,医药生物,2016-10-25,0.2,0.27,0.31,0.45,0.41,0.54,0.76,0.84,0.8,0.74,0,0,0,0,0,0,0,1,0.26,0.713333333,2.8544,是,1,34.26923077,29.49183316,-0.635514019,4.203938753,-3.124090972,3.121496637,2664964695,0,0,1,0,0,0,0,0,13.27
002818.SZ, 富森美,14.76,四川,商业贸易,2016-11-09,1.05,1/1/1900,1.03,1.06,1.66,1.48,1.38,1.14,0.83,1.54,1.68,1.18,0,0,0,0,0,1,1.1,1.333333333,7.926,是,1,13.41818182,103.2290836,-0.175,2.86201683,-11.67052,1.862225587,11047253954,0,1,1,0,0,0,0,0,14.13
002819.SZ, 东方中科,27.84,北京,机械设备,2016-11-11,2.8601,1/1/1900,0.35,0.3578,0.4133,0.2013,0.3521,0.3653,0.1679,0.3553,0.4233,0.4375,0,0,0,0,0,1,1.4053,0.306233333,15.439,是,1,19.81071657,0,3.588984435,3.292773808,-3.052198936,1.803225598,8517085688,0,0,1,0,0,0,0,0,31.48
002820.SZ, 桂发祥,11.9,天津,食品饮料,2016-11-18,-0.35,0.11,0.12,0.42,0.41,0.72,0.93,0.98,0.9,0.88,0.59,0,0,0,0,0,0,0,-0.04,0.876666667,4.7433,是,1,10000,-42.66971178,-1.045627376,13.99083451,-1.540473142,2.508801889,2390332711,0,0,1,0,0,0,0,0,10.28
002821.SZ, 凯莱英,122.79,天津,医药生物,2016-11-18,9,1/4/1900,3.08,2.4,1.86,1.49,2.75,1.71,1.13,0.83,0.67,0.73,0,0,0,0,0,1,5.49,1.983333333,42.2999,是,1,22.36612022,20.12370472,1.768067227,5.447836164,-2.952602491,2.902843742,45389984233,0,0,1,0,0,0,0,0,299.14
002822.SZ, 中装建设,4.51,广东,建筑装饰,2016-11-29,0.02,0.15,0.37,0.41,0.28,0.27,0.68,0.68,0.57,0.56,0.54,0,0,0,0,0,0,1,0.18,0.543333333,4.7632,-,0,25.05555556,0,-0.668711656,1.786291815,1.64303813,0.946842459,3218334593,0,0,0,0,1,0,0,0,6.4
002823.SZ, 凯中精密,10.55,广东,电气设备,2016-11-24,0.09,0.04,0.29,0.23,0.39,0.53,1.16,0.84,0.7,0.71,0.58,0.51,0,0,0,0,0,1,0.14,0.843333333,4.5529,是,1,75.35714286,40.28849604,-0.833992095,0.9271655,0.725190924,2.317204419,3028967213,0,0,0,0,0,0,0,0,10.38
002824.SZ, 和胜股份,19.64,广东,有色金属,2017-01-12,1.07,1/1/1900,0.41,0.06,0.1,0.37,0.83,0.57,0.48,0.4,0.5,0.55,0,0,0,0,0,1,0.866666667,0.59,7.8648,是,1,22.66153846,30.60188553,0.468926554,1.902504982,4.523917627,2.497202726,5498076258,0,0,0,0,0,0,0,0,15.83
002825.SZ, 纳尔股份,8.78,上海,化工,2016-11-29,1.46,0.36,0.65,0.3,0.44,0.36,0.84,0.79,0.77,0.53,0.57,0.58,0,0,0,0,0,1,0.823333333,0.663333333,5.6308,是,1,10.66396761,20.82150595,0.24120603,1.898261507,-8.52558806,1.559281097,3004592167,0,1,0,0,0,0,0,1,14.31
002826.SZ, 易明医药,10.9,西藏,医药生物,2016-12-09,0.23,0.22,0.22,0.2,0.13,0.32,0.38,0.37,0.24,0,0,0,0,0,0,0,0,0,0.223333333,0.356666667,3.9086,是,1,48.80597015,43.20289612,-0.373831776,2.19541056,-2.513338993,2.788722305,2078387475,0,0,1,0,0,0,0,0,9.76
002827.SZ, 高争民爆,11.34,西藏,化工,2016-12-09,0.19,0.19,0.13,0.09,0.33,0.6,0.8,0.48,0.46,0,0,0,0,0,0,0,0,0,0.17,0.626666667,2.7964,是,1,66.70588235,77.54302083,-0.728723404,1.889912811,2.061339266,4.055213846,3129840000,0,0,0,0,0,0,0,0,10.66
002828.SZ, 贝肯能源,8.63,新疆,采掘,2016-12-08,-1.59,0.1,0.12,0.22,0.23,0.6,0.71,0.74,0.79,1.16,0.78,0.86,0,0,0,0,0,0,-0.456666667,0.683333333,2.8946,-,0,10000,0,-1.668292683,0.93596742,0.956734527,2.981413667,1734522988,0,0,0,0,0,0,0,0,8.4
002829.SZ, 星网宇达,31.18,北京,国防军工,2016-12-13,1.39,1/1/1900,0.7,0.08,0.12,0.4,1.29,1.17,1.41,1.27,0,0,0,0,0,0,0,1,1.043333333,0.953333333,8.4825,是,1,29.88498403,28.76224925,0.094405594,2.138705756,8.118500858,3.675803124,6441026397,0,0,1,0,0,0,0,0,43.18
002830.SZ, 名雕股份,13.52,广东,建筑装饰,2016-12-13,0.14,0.22,0.17,0.18,0.34,0.39,1.01,0.96,1,1.02,0.96,1.08,0.9,0.74,0.65,0,0,1,0.176666667,0.786666667,4.9367,是,1,76.52830189,84.44259519,-0.775423729,1.187310397,5.480006068,2.738671582,1802756800,0,0,0,0,0,0,0,0,10.69
002831.SZ, 裕同科技,25.72,广东,轻工制造,2016-12-16,1.6114,1/1/1900,1.269,1.1948,2.364,2.3297,2.43,1.8167,1.5591,1.8736,1.2462,1.1358,1.1196,0.8313,0.6759,0,0,1,1.322433333,2.192133333,11.0063,是,1,19.44899554,20.13947713,-0.396736816,1.483715202,2.676876839,2.336843444,23932808583,0,0,0,0,0,0,0,0,30.62
002832.SZ, 比音勒芬,34.65,广东,纺织服装,2016-12-23,1.28,1/1/1900,0.9,1.32,1.61,1.69,1.66,1.54,1.34,1.2,0,0,0,0,0,0,0,1,1.11,1.63,7.2367,是,1,31.21621622,23.53114865,-0.319018405,3.258287055,-5.204035041,4.788094021,19775000461,0,0,1,0,0,0,0,0,16.24
002833.SZ, 弘亚数控,17.37,广东,机械设备,2016-12-28,1.07,1/1/1900,1.63,2.25,2,1.75,1.55,0.89,1.08,0.68,0.52,0,0,0,0,0,0,1,1.473333333,1.396666667,5.6346,是,1,11.78959276,37.31759573,0.054892601,3.876551734,-4.338504967,3.082738792,7368876663,0,1,1,0,0,0,0,0,43.57
002835.SZ, 同为股份,17.51,广东,计算机,2016-12-28,0.5,0.41,0.33,0.14,0.02,0.09,0.79,0.74,0.51,0.78,0.7,0,0,0,0,0,0,1,0.413333333,0.54,4.2086,是,1,42.36290323,30.08468572,-0.234567901,2.705940195,-3.434182449,4.160528442,3843338732,0,0,1,0,0,0,0,0,12.59
002836.SZ, 新宏泽,8.41,广东,轻工制造,2016-12-29,0.49,0.07,0.2,0.16,0.31,0.3,0.84,0.61,0.86,1.14,0.72,0.9,0,0,0,0,0,1,0.253333333,0.583333333,2.2412,是,1,33.19736842,91.32362194,-0.565714286,4.616873305,-7.727384345,3.752454042,1937664000,0,0,1,0,0,0,0,0,9.82
002837.SZ, 英维克,28.5,广东,机械设备,2016-12-29,0.64,0.63,0.56,0.74,0.51,0.43,1.2,1.13,0.71,0.66,0,0,0,0,0,0,0,1,0.61,0.92,4.8716,是,1,46.72131148,29.46075643,-0.336956522,1.834130238,5.659188849,5.850234009,16101827372,0,0,0,0,0,0,0,0,17.5
002838.SZ, 道恩股份,15.66,山东,化工,2017-01-06,0.36,0.55,2.08,0.41,0.49,0.74,1.26,0.95,0.75,0.72,0.65,0.68,0.64,0.35,0,0,0,1,0.996666667,0.983333333,6.4877,是,1,15.71237458,20.57904513,0.013559322,2.400263294,8.200360722,2.413798419,7012947205,0,0,1,0,0,0,0,0,25.74
002839.SZ, 张家港行,4.54,江苏,银行,2017-01-24,0.62,0.63,0.48,0.46,0.46,0.43,0.42,0.41,0.45,0.62,0.61,0.84,1.25,0.96,0.92,1,0.81,1,0.576666667,0.42,6.0434,是,1,7.87283237,25.79809105,0.373015873,0,0,0.75123275,9850209929,0,1,0,0,1,0,0,1,6.1
002840.SZ, 华统股份,17.72,浙江,食品饮料,2017-01-10,0.19,-0.35,0.29,0.49,0.56,0.68,0.688,0.56,0.64,0.52,0.53,0.54,0,0,0,0,0,0,0.043333333,0.642666667,4.3656,是,1,408.9230769,18.85988495,-0.932572614,0.836719086,0.752410416,4.05900678,10860763570,0,0,0,0,0,0,0,0,10.47
002841.SZ, 视源股份,61.98,广东,电子,2017-01-19,3.05,1/2/1900,2.91,2.49,1.56,1.72,2.04,0.98,0.62,2.48,1.58,0.79,0,0,0,0,0,1,2.856666667,1.58,17.0291,是,1,21.6966161,35.52858363,0.808016878,2.090197504,-8.839921718,3.639652125,43462796009,0,0,1,0,0,0,0,0,115.03
002842.SZ, 翔鹭钨业,8.83,广东,有色金属,2017-01-19,-0.15,0.09,0.15,0.24,0.63,0.7,0.76,0.7,0.75,0.72,0.67,0,0,0,0,0,0,0,0.03,0.72,3.2082,-,0,294.3333333,0,-0.958333333,1.517688125,0.763568886,2.752322174,2439188931,0,0,0,0,0,0,0,0,10.1
002843.SZ, 泰嘉股份,17.9,湖南,机械设备,2017-01-20,0.62,0.34,0.2,0.29,0.4,0.37,0.3919,0.39,0.56,0.52,0.5,0.67,0.46,0.18,0,0,0,1,0.386666667,0.383966667,3.3301,-,0,46.29310345,0,0.00703186,0.965512289,1.142627258,5.375213958,3831566600,0,0,0,0,0,0,0,0,7.85
002845.SZ, 同兴达,15.82,广东,电子,2017-01-25,-0.15,1/1/1900,1.24,0.55,0.49,0.77,1.36,0.98,0.99,1.54,0.61,0.04,0,0,0,0,0,0,0.88,1.036666667,8.0997,-,0,17.97727273,0,-0.151125402,1.164138826,2.044660426,1.953158759,5181867973,0,0,0,0,0,0,0,0,27.02
002846.SZ, 英联股份,12.33,广东,轻工制造,2017-02-07,-0.1355,0.1114,0.39,0.41,0.22,0.24,0.62,0.5,0.49,0.46,0,0,0,0,0,0,0,0,0.121966667,0.453333333,2.3544,-,0,101.0931949,0,-0.730955882,0.687595399,0.462600236,5.237003058,3927852284,0,0,0,0,0,0,0,0,13.74
002847.SZ, 盐津铺子,85.27,湖南,食品饮料,2017-02-08,2.38,1/1/1900,1.89,1.01,0.57,0.54,0.92,0.7,0.52,0.81,0,0,0,0,0,0,0,1,1.82,0.72,8.8189,是,1,46.85164835,63.98409347,1.527777778,0.921810879,1.686837188,9.669006339,16729333196,0,0,0,0,0,0,0,0,110.22
002848.SZ, 高斯贝尔,10,湖南,家用电器,2017-02-13,-0.0323,-0.7488,-2.201,0.0607,-0.445,0.0935,0.4797,0.4008,0.25,0.46,0.52,0.55,0,0,0,0,0,0,-0.994033333,0.324666667,1.3229,-,0,10000,0,-4.061704312,1.086121951,1.856343149,7.559150352,1671500000,0,0,0,0,0,0,0,0,10.96
002849.SZ, 威星智能,15.54,浙江,机械设备,2017-02-17,0.4421,0.39,0.64,0.5,0.48,0.64,0.8,0.55,0.67,0.55,0.34,0,0,0,0,0,0,1,0.4907,0.663333333,7.8995,是,1,31.66904422,10.60579237,-0.260251256,2.248928795,-4.944371759,1.967213115,3428652609,0,0,1,0,0,0,0,0,12.08
002850.SZ, 科达利,124.93,广东,电气设备,2017-03-02,3.82,1/2/1900,0.84,1.13,0.39,1.24,2.22,1.47,0.7,0.63,0.54,0.28,0,0,0,0,0,1,2.33,1.643333333,23.5616,是,1,53.61802575,7.806666988,0.417849899,1.150504359,1.585749993,5.302271493,29472179707,0,0,0,0,0,0,0,0,93.99
002851.SZ, 麦格米特,32.16,广东,电气设备,2017-03-06,0.9397,0.7775,0.8438,0.7747,0.7231,0.6864,0.8232,0.4247,0.2829,0.1775,0.556,0.7927,0.3336,0,0,0,0,1,0.853666667,0.644766667,7.0416,是,1,37.67278407,5.23044051,0.323993176,1.705340574,1.594521974,4.567143831,16070241273,0,0,0,0,0,0,0,0,34.06
002852.SZ, 道道全,12.01,湖南,农林牧渔,2017-03-10,-1.2151,-0.6861,-0.2786,0.45,0.76,1.2,2.74,2.44,1.93,0,0,0,0,0,0,0,0,0,-0.7266,2.126666667,5.5396,-,0,10000,0,-1.341661442,0.853528999,1.261208013,2.168026572,4131059343,0,0,0,0,0,0,0,0,18.21
002853.SZ, 皮阿诺,19.61,广东,轻工制造,2017-03-10,0.82,-3.91,1.27,1.13,0.91,0.67,1.88,1.47,1.5,0,0,0,0,0,0,0,0,0,-0.606666667,1.34,6.7799,-,0,10000,0,-1.452736318,1.542174657,48.07485808,2.892373044,3658103288,0,0,0,0,0,0,0,0,24.47
002855.SZ, 捷荣技术,10.05,广东,电子,2017-03-21,-0.5011,-0.98,0.42,0.23,0.12,0.23,0.4,0.46,0.84,0,0,0,0,0,0,0,0,0,-0.3537,0.363333333,4.1486,-,0,10000,0,-1.973486239,0.878811415,3.066873184,2.422503977,2476517804,0,0,0,0,0,0,0,0,10.39
002856.SZ, 美芝股份,10.7,广东,建筑装饰,2017-03-20,-1.06,-1.19,0.12,-0.15,0.22,0.45,0.69,0.61,0.54,0.64,0.74,0,0,0,0,0,0,0,-0.71,0.583333333,3.9482,-,0,10000,0,-2.217142857,1.125710218,1.253227676,2.71009574,1447847046,0,0,0,0,0,0,0,0,14.07
002857.SZ, 三晖电气,19.69,河南,机械设备,2017-03-23,0.1,0.15,0.18,0.25,0.29,0.44,0.67,0.64,0.62,0.75,0.54,0.51,0,0,0,0,0,1,0.143333333,0.583333333,4.1197,-,0,137.372093,0,-0.754285714,3.997225703,-2.313568879,4.779474234,2520320000,0,0,1,0,0,0,0,0,11.55
002858.SZ, 力盛赛车,19.43,上海,传媒,2017-03-24,-0.4817,0.0238,-0.41,0.19,0.3,0.69,0.69,0.52,0.6,0.55,0.55,0.19,0,0,0,0,0,0,-0.2893,0.633333333,4.2148,-,0,10000,0,-1.456789474,1.91768932,-8.875854557,4.609945905,3109723663,0,0,0,0,0,0,0,0,10.68
002859.SZ, 洁美科技,28.48,浙江,电子,2017-04-07,0.41,0.92,0.71,0.46,1.08,0.79,1.75,1.13,0.74,0.56,0,0,0,0,0,0,0,1,0.68,1.223333333,6.1607,是,1,41.88235294,26.09370777,-0.444141689,1.892929948,4.456799271,4.622851299,12326592161,0,0,0,0,0,0,0,0,25.34
002860.SZ, 星帅尔,13.27,浙江,家用电器,2017-04-12,0.4,0.72,0.55,1.15,0.8372,1.26,1.21,0.97,0.96,0.64,0.44,0,0,0,0,0,0,1,0.556666667,1.146666667,4.4871,是,1,23.83832335,25.75158571,-0.514534884,1.798300528,19.25681493,2.957366673,4070260881,0,0,0,0,0,0,0,0,14.87
002861.SZ, 瀛通通讯,11.56,湖北,电子,2017-04-13,-0.76,-0.23,0.38,0.58,0.53,0.76,1.13,1.46,1.5,1.1,1.19,0.23,0,0,0,0,0,0,-0.203333333,1.116666667,5.8294,-,0,10000,0,-1.182089552,2.717443583,2.463846689,1.983051429,1798165687,0,0,1,0,0,0,0,0,20.05
002862.SZ, 实丰文化,18.66,广东,轻工制造,2017-04-11,-0.34,-0.01,-0.34,0.1,0.4,0.59,0.67,0.71,0.55,0,0,0,0,0,0,0,0,0,-0.23,0.656666667,3.9391,-,0,10000,0,-1.350253807,1.921212263,51.76408633,4.737122693,2239200000,0,0,0,0,0,0,0,0,10.7
002863.SZ, 今飞凯达,6.44,浙江,汽车,2017-04-18,0.23,0.27,0.17,0.15,0.17,0.3,0.44,0.35,0.36,0.37,0.33,0,0,0,0,0,0,1,0.223333333,0.363333333,4.1496,是,1,28.8358209,4.419297502,-0.385321101,0.820464716,0.603098889,1.551956815,3212682621,0,0,0,0,0,0,0,0,5.65
002864.SZ, 盘龙药业,38.01,陕西,医药生物,2017-11-16,1.17,1/1/1900,0.92,0.83,0.75,0.65,0.61,0.66,0.62,0,0,0,0,0,0,0,0,0,1.06,0.64,10.1487,是,1,35.85849057,19.16267927,0.65625,1.641726122,-2.055620129,3.745307281,3684241642,0,0,0,0,0,0,0,0,25.12
002865.SZ, 钧达股份,109.03,海南,汽车,2017-04-25,5.08,-1.35,0.11,0.14,0.35,0.61,0.62,0.51,0.63,0.6,0.7,0.83,0,0,0,0,0,0,1.28,0.58,7.4251,是,1,85.1796875,11.84391296,1.206896552,0.813101314,-0.127606275,14.68397732,24778604169,0,0,0,0,0,0,0,0,17.92
002866.SZ, 传艺科技,25.42,江苏,电子,2017-04-26,0.4,0.57,0.52,0.3,0.39,0.59,0.84,0.58,0.46,0,0,0,0,0,0,0,0,0,0.496666667,0.67,7.0994,是,1,51.18120805,10.06866403,-0.258706468,1.411980818,3.003740118,3.580584275,7359655748,0,0,0,0,0,0,0,0,17.67
002867.SZ, 周大生,16.7,广东,轻工制造,2017-04-27,1.01,1/1/1900,1.4,1.37,1.68,1.31,1.06,0.88,0.81,0.61,0.7,0,0,0,0,0,0,1,1.176666667,1.083333333,5.5134,是,1,14.19263456,59.71808504,0.086153846,4.220382422,-4.883482014,3.02898393,18301968626,0,1,1,0,0,0,0,0,26.65
002868.SZ, 绿康生化,32.97,福建,农林牧渔,2017-05-03,-0.79,-0.17,0.28,0.47,0.62,0.78,1.03,0.87,0.35,0,0,0,0,0,0,0,0,0,-0.226666667,0.893333333,3.8329,-,0,10000,0,-1.253731343,1.042587338,1.421703162,8.601841947,5124060146,0,0,0,0,0,0,0,0,13.34
002869.SZ, 金溢科技,18.33,广东,电子,2017-05-15,0.11,-1.08,3.53,7.43,0.18,0.85,1.38,1.58,0.7,0,0,0,0,0,0,0,0,0,0.853333333,1.27,11.4897,是,1,21.48046875,54.1819448,-0.32808399,4.115756504,-2.476672866,1.595341915,3291267731,0,0,1,0,0,0,0,0,33.56
002870.SZ, 香山股份,31.46,广东,汽车,2017-05-15,0.69,0.45,0.68,-0.59,0.35,0.72,1.25,0.95,0.9,0.87,0.85,0,0,0,0,0,0,0,0.606666667,0.973333333,11.6541,是,1,51.85714286,22.96771381,-0.376712329,0.909913992,-0.362483929,2.699479153,4155099509,0,0,0,0,0,0,0,0,24.83
002871.SZ, 伟隆股份,12.27,山东,机械设备,2017-05-11,0.8,0.36,0.5,0.45,0.67,1,1.03,0.78,1,0,0,0,0,0,0,0,0,0,0.553333333,0.936666667,4.3457,是,1,22.1746988,37.19622541,-0.409252669,3.289806566,-9.115260708,2.823480682,2693759383,0,0,1,0,0,0,0,0,17.23
002872.SZ, ST天圣,5.31,重庆,医药生物,2017-05-19,-0.2848,-0.2132,-1.5432,-0.7008,0.35,1.31,1.41,1.21,1.13,0.89,0.82,0,0,0,0,0,0,0,-0.6804,1.31,6.8641,-,0,10000,0,-1.519389313,1.46937616,56.26433782,0.773590128,1688580000,0,0,0,0,1,0,0,0,4.74
002873.SZ, 新天药业,12.65,贵州,医药生物,2017-05-19,0.4762,0.5756,0.6019,0.6183,0.6061,1.0715,1.1047,0.81,0.64,0.29,0.51,0,0,0,0,0,0,1,0.551233333,0.9954,4.7801,是,1,22.94853964,19.96350441,-0.446219275,1.231053529,2.434345829,2.646388151,2932374287,0,0,0,0,0,0,0,0,16.26
002875.SZ, 安奈儿,14.54,广东,纺织服装,2017-06-01,-1.12,-0.02,-0.27,0.32,0.63,0.77,1.05,0.95,1.05,0.75,0,0,0,0,0,0,0,0,-0.47,0.923333333,4.2848,-,0,10000,0,-1.509025271,2.97627712,-1.69764065,3.39339059,3096637191,0,0,1,0,0,0,0,0,9.06
002876.SZ, 三利谱,32.89,广东,电子,2017-05-25,1.19,1/1/1900,1.01,0.49,0.35,1.15,1.21,1.35,1.16,0.68,0.3,0,0,0,0,0,0,1,1.38,1.236666667,13.3757,是,1,23.83333333,16.84757736,0.115902965,1.706767794,4.236068512,2.458936729,5719075413,0,0,0,0,0,0,0,0,48.99
002877.SZ, 智能自控,10.66,江苏,机械设备,2017-06-05,0.25,0.18,0.16,0.21,0.3,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.196666667,0.146666667,2.5679,是,1,54.20338983,13.91704352,0.340909091,1.449260957,1.000944068,4.151251996,3545253924,0,0,0,0,0,0,0,0,7.17
002878.SZ, 元隆雅图,17.38,北京,传媒,2017-06-06,0.75,0.53,0.75,0.89,0.73,1.05,0.89,0.74,0.64,0.24,0.86,0,0,0,0,0,0,1,0.676666667,0.893333333,4.551,是,1,25.68472906,66.67604285,-0.242537313,2.032202685,-7.25584353,3.818940892,3878709217,0,0,1,0,0,0,0,0,20.56
002879.SZ, 长缆科技,15.53,湖南,电气设备,2017-07-07,0.15,0.78,0.9,0.77,0.66,1.03,1.12,1.06,0.85,0.62,0.55,0,0,0,0,0,0,1,0.61,1.07,8.7283,是,1,25.45901639,97.35049969,-0.429906542,3.291112526,-2.570518673,1.779269732,2998961649,0,0,1,0,0,0,0,0,15.01
002880.SZ, 卫光生物,37.79,广东,医药生物,2017-06-16,0.5178,0.9058,1.1753,1.5865,1.45,1.64,1.89,1.54,1.24,1.1,0.88,0,0,0,0,0,0,1,0.8663,1.69,8.1164,-,0,43.62230174,0,-0.48739645,4.931866969,7.066371516,4.656005125,8570772000,0,0,1,0,0,0,0,0,48.03
002881.SZ, 美格智能,29.23,广东,电子,2017-06-22,0.5371,0.6439,0.1513,0.1348,0.2573,0.6,0.58,0.4,0.34,0.43,0,0,0,0,0,0,0,1,0.4441,0.526666667,3.419,是,1,65.81850934,20.25284269,-0.156772152,1.591988722,1.681765011,8.549283416,7633910942,0,0,0,0,0,0,0,0,19.82
002882.SZ, 金龙羽,14.44,广东,电气设备,2017-07-17,0.5125,0.1192,0.4434,0.6478,0.5689,0.4941,0.342,0.28,0.23,0,0,0,0,0,0,0,0,0,0.358366667,0.372033333,4.6458,是,1,40.29392615,39.02332913,-0.03673506,2.979395983,8.469524933,3.108183736,6251076000,0,0,1,0,0,0,0,0,9.17
002883.SZ, 中设股份,12.51,江苏,建筑装饰,2017-06-20,0.33,0.47,0.57,0.76,0.66,1.05,1.01,0.6,0,0,0,0,0,0,0,0,0,0,0.456666667,0.886666667,4.1026,是,1,27.39416058,24.17475026,-0.484962406,2.051171149,-11.51915645,3.049285819,1954403298,0,0,1,0,0,0,0,0,12.71
002884.SZ, 凌霄泵业,16.52,广东,机械设备,2017-07-11,1.18,1/1/1900,1.46,1.41,1.8,2.85,2.58,1.96,1.98,0,0,0,0,0,0,0,0,0,1.333333333,2.463333333,6.1795,是,1,12.39,84.77128349,-0.458728011,18.07243462,-1.972408047,2.673355449,5908915049,0,1,1,0,0,0,0,0,23.9
002885.SZ, 京泉华,17.65,广东,电子,2017-06-27,0.7941,0.1107,0.18,0.29,0.8,0.83,1,0.77,0.39,0.13,0,0,0,0,0,0,0,1,0.3616,0.866666667,5.2192,是,1,48.81084071,13.66302994,-0.582769231,1.279023796,3.325022453,3.381744329,4806736719,0,0,0,0,0,0,0,0,15.38
002886.SZ, 沃特股份,18.08,广东,化工,2017-06-27,0.064,0.279,0.529,0.44,0.2979,0.59,0.94,1.12,0.7,0.35,0.51,0,0,0,0,0,0,1,0.290666667,0.883333333,5.1548,是,1,62.20183486,23.29617422,-0.670943396,1.26011824,1.004774676,3.507410569,4096449404,0,0,0,0,0,0,0,0,23.49
002887.SZ, 绿茵生态,9.47,天津,公用事业,2017-08-01,0.5,0.54,0.9,1,0.95,2.6101,2.87,1.96,1.42,1.18,1.61,0,0,0,0,0,0,1,0.646666667,2.480033333,7.1565,是,1,14.6443299,69.6453941,-0.739250817,3.465645425,7.856068045,1.323272549,2954640000,0,1,1,0,1,0,0,1,11.61
002888.SZ, 惠威科技,14.1,广东,电子,2017-07-21,-0.11,0.17,0.25,0.21,0.23,0.47,0.61,0.55,0.57,0.53,0,0,0,0,0,0,0,0,0.103333333,0.543333333,2.6629,-,0,136.4516129,0,-0.809815951,4.793087923,-4.020334748,5.294979158,2109524688,0,0,1,0,0,0,0,0,16.69
002889.SZ, 东方嘉盛,20.3,广东,交通运输,2017-07-31,1.13,1/1/1900,1.43,1.09,0.98,1,0.87,0.8,0.93,0.8,0.69,0,0,1.18,0.74,0.47,0,1,1.423333333,0.89,14.9713,是,1,14.26229508,10.18846445,0.599250936,1.641501153,26.8792039,1.355927675,3917092060,0,1,0,0,1,0,0,1,23.68
002890.SZ, 弘宇股份,14.72,山东,机械设备,2017-08-02,0.2423,0.27,0.35,0.13,0.42,0.7,0.76,1.2,0.54,0.63,0,0,0,0,0,0,0,1,0.287433333,0.886666667,6.2225,是,1,51.21187522,57.79127393,-0.675827068,3.763691641,-18.8450172,2.365608678,1923509504,0,0,1,0,0,0,0,0,24.45
